Emp ID,Name Prefix,First Name,Middle Initial,Last Name,Gender,E Mail,Father's Name,Mother's Name,Mother's Maiden Name,Date of Birth,Time of Birth,Age in Yrs.,Weight in Kgs.,Date of Joining,Quarter of Joining,Half of Joining,Year of Joining,Month of Joining,Month Name of Joining,Short Month,Day of Joining,DOW of Joining,Short DOW,Age in Company (Years),Salary,Last % Hike,SSN,Phone No. ,Place Name,County,City,State,Zip,Region,User Name,Password
882771,Mr.,Charles,D,Adamson,M,charles.adamson@gmail.com,Ramon Adamson,Otilia Adamson,Himes,3/31/1961,3:09:55 AM,56.36,90,10/7/2008,Q4,H2,2008,10,October,Oct,7,Tuesday,Tue,8.81,87220,14%,205-84-4596,423-574-7735,Johnson City,Washington,Johnson City,TN,37605,South,cdadamson,sbq]34Wo
566622,Ms.,Rae,K,Hatchett,F,rae.hatchett@yahoo.co.in,Buford Hatchett,Carey Hatchett,Stacey,8/16/1973,12:36:28 PM,43.98,49,5/27/2005,Q2,H1,2005,5,May,May,27,Friday,Fri,12.18,58277,21%,361-08-5711,405-344-0828,Waukomis,Garfield,Waukomis,OK,73773,South,rkhatchett,F!*_w.\oIes*6
270873,Mrs.,Chrystal,S,Zimmerman,F,chrystal.zimmerman@gmail.com,Alphonse Zimmerman,Apolonia Zimmerman,Neeley,9/25/1971,3:34:25 AM,45.87,46,6/6/2015,Q2,H1,2015,6,June,Jun,6,Saturday,Sat,2.15,156151,6%,266-99-3186,210-661-5674,Denton,Denton,Denton,TX,76206,South,cszimmerman,yc@L}vFB%
168481,Dr.,Lonny,G,Kovach,M,lonny.kovach@gmail.com,Arron Kovach,Zonia Kovach,Strother,11/3/1967,12:37:49 AM,49.77,81,12/30/1992,Q4,H2,1992,12,December,Dec,30,Wednesday,Wed,24.59,99395,22%,244-99-2458,217-443-7067,New Bedford,Bureau,New Bedford,IL,61346,Midwest,lgkovach,j^O*NVgR
722348,Mrs.,Dayna,G,Addison,F,dayna.addison@gmail.com,Bertram Addison,Theresa Addison,Cunningham,8/7/1992,7:50:40 PM,24.99,58,1/27/2017,Q1,H1,2017,1,January,Jan,27,Friday,Fri,0.5,189067,25%,750-20-8851,314-290-5746,Smithton,Pettis,Smithton,MO,65350,Midwest,dgaddison,Y}*qY6d7KNkPv1
265119,Mr.,Herbert,J,Heinrich,M,herbert.heinrich@hotmail.com,Arturo Heinrich,Tory Heinrich,Clay,9/7/1993,10:57:44 AM,23.9,82,11/21/2016,Q4,H2,2016,11,November,Nov,21,Monday,Mon,0.68,191839,28%,703-18-7960,231-695-4182,Grandville,Kent,Grandville,MI,49418,Midwest,hjheinrich,rt$2E-v780wYRd5
190354,Drs.,Caitlyn,D,Glaze,F,caitlyn.glaze@shell.com,Edwardo Glaze,Florida Glaze,Prather,9/12/1975,3:57:58 AM,41.9,52,11/24/1999,Q4,H2,1999,11,November,Nov,24,Wednesday,Wed,17.69,78161,28%,188-86-9029,240-287-4851,Galena,Kent,Galena,MD,21635,South,cdglaze,0vLq!8u3h7s
920671,Mr.,Wilbert,H,Kim,M,wilbert.kim@gmail.com,Kirk Kim,Pearline Kim,Winfrey,5/31/1973,1:13:42 AM,44.19,66,11/16/2008,Q4,H2,2008,11,November,Nov,16,Sunday,Sun,8.7,45277,21%,209-84-5405,210-989-1024,Harper,Gillespie,Harper,TX,78631,South,whkim,E{iC2%VgI
711656,Mr.,Ray,K,Poston,M,ray.poston@gmail.com,Cole Poston,Lashawnda Poston,Hildreth,9/8/1966,7:38:47 PM,50.92,69,2/6/1989,Q1,H1,1989,2,February,Feb,6,Monday,Mon,28.49,135678,1%,633-31-8627,240-512-0043,Hyattsville,Prince George's,Hyattsville,MD,20784,South,rkposton,P:ek-g7Ehm^<
892901,Mr.,Robby,L,Spooner,M,robby.spooner@gmail.com,Forest Spooner,Elba Spooner,Fortin,2/15/1972,7:21:00 AM,45.48,86,10/16/1993,Q4,H2,1993,10,October,Oct,16,Saturday,Sat,23.8,79234,6%,684-24-5210,209-268-9103,San Francisco,San Francisco,San Francisco,CA,94133,West,rlspooner,l$W?Ob3n^Z6a!s
297678,Hon.,Jamel,T,Hawkins,M,jamel.hawkins@gmail.com,Alonzo Hawkins,Hae Hawkins,Salisbury,9/11/1971,3:27:23 PM,45.91,57,1/14/2015,Q1,H1,2015,1,January,Jan,14,Wednesday,Wed,2.54,154297,13%,270-17-7680,308-608-3535,Omaha,Douglas,Omaha,NE,68105,Midwest,jthawkins,e2H9n{3teB.$Ri
182250,Hon.,Mario,K,Arnold,M,mario.arnold@aol.com,Darrin Arnold,Erna Arnold,Reeve,10/28/1971,7:02:05 PM,45.78,70,6/8/2009,Q2,H1,2009,6,June,Jun,8,Monday,Mon,8.14,161913,8%,102-02-3940,308-886-7584,Tobias,Saline,Tobias,NE,68453,Midwest,mkarnold,q4?pNTg]g+G
842934,Hon.,Kymberly,Q,Ornelas,F,kymberly.ornelas@yahoo.com,Erik Ornelas,Gia Ornelas,Wampler,7/25/1989,9:27:58 PM,28.03,54,10/21/2014,Q4,H2,2014,10,October,Oct,21,Tuesday,Tue,2.77,70655,3%,280-15-1507,219-850-7694,Evansville,Vanderburgh,Evansville,IN,47727,Midwest,kqornelas,KP2Mj\AuP^7[6
751019,Mr.,Josh,M,Moseley,M,josh.moseley@aol.com,Colton Moseley,Reatha Moseley,Croteau,1/17/1967,5:13:18 PM,50.56,89,7/21/1996,Q3,H2,1996,7,July,Jul,21,Sunday,Sun,21.03,99652,20%,575-99-5706,209-453-8288,Riverside,Riverside,Riverside,CA,92516,West,jmmoseley,tmRg[!J!e+
189687,Mr.,Hugh,Q,Golding,M,hugh.golding@gmail.com,Lawrence Golding,Larry Golding,Mcwilliams,12/15/1975,10:46:34 PM,41.65,74,2/16/2005,Q1,H1,2005,2,February,Feb,16,Wednesday,Wed,12.45,176987,8%,638-29-3364,231-696-0047,Garden City,Wayne,Garden City,MI,48135,Midwest,hqgolding,I}d%q3#b70$S^
551580,Hon.,Arlie,S,Clancy,M,arlie.clancy@bellsouth.net,Jerome Clancy,Winnifred Clancy,Shifflett,3/30/1992,2:19:54 PM,25.35,89,7/29/2015,Q3,H2,2015,7,July,Jul,29,Wednesday,Wed,2,42005,17%,230-99-6075,210-489-0693,Brownsville,Cameron,Brownsville,TX,78522,South,asclancy,1qcMjyQjt
709988,Mr.,Larry,S,Buss,M,larry.buss@yahoo.com,Valentine Buss,Magda Buss,Brower,1/9/1973,4:00:26 AM,44.58,80,10/6/2013,Q4,H2,2013,10,October,Oct,6,Sunday,Sun,3.81,145885,4%,106-98-9604,423-639-8271,Mc Donald,Bradley,Mc Donald,TN,37353,South,lsbuss,6/Bb5{^Of$\PZ!Y
224727,Mr.,Marvin,H,Sadler,M,marvin.sadler@hotmail.com,Harris Sadler,Hae Sadler,Forbes,1/29/1964,2:18:26 PM,53.53,73,1/3/1990,Q1,H1,1990,1,January,Jan,3,Wednesday,Wed,27.58,127440,3%,527-99-8476,218-868-6931,Cass Lake,Cass,Cass Lake,MN,56633,Midwest,mhsadler,VpR&Rqmm8
321730,Ms.,Florida,J,Horne,F,florida.horne@microsoft.com,Melvin Horne,Frederica Horne,Logue,2/3/1976,12:40:07 AM,41.51,53,3/14/1999,Q1,H1,1999,3,March,Mar,14,Sunday,Sun,18.39,173196,19%,344-11-7334,339-750-5206,Worcester,Worcester,Worcester,MA,1608,Northeast,fjhorne,X<i#fvy^Z]j2{m
273723,Dr.,Maximo,J,Voigt,M,maximo.voigt@comcast.net,Grant Voigt,Whitley Voigt,Krug,2/23/1962,9:21:59 PM,55.46,86,11/14/1993,Q4,H2,1993,11,November,Nov,14,Sunday,Sun,23.72,174667,13%,402-73-3106,505-375-6795,Roswell,Chaves,Roswell,NM,88203,West,mjvoigt,1ca<3nS^~
522072,Mrs.,Kina,T,Hudgens,F,kina.hudgens@aol.com,Raymond Hudgens,Rae Hudgens,Partridge,11/18/1965,2:30:05 AM,51.73,41,11/9/2001,Q4,H2,2001,11,November,Nov,9,Friday,Fri,15.73,64033,27%,615-87-4565,209-838-3844,San Francisco,San Francisco,San Francisco,CA,94115,West,kthudgens,ONMb1hBDd
519593,Mrs.,Elfreda,P,Mcwilliams,F,elfreda.mcwilliams@aol.com,Harris Mcwilliams,Anissa Mcwilliams,Gamble,10/28/1973,1:21:25 AM,43.78,49,9/13/2001,Q3,H2,2001,9,September,Sep,13,Thursday,Thu,15.88,104597,8%,563-99-8332,239-552-2729,Orange Park,Clay,Orange Park,FL,32065,South,epmcwilliams,m0@vt.$#aj|k~4
465997,Dr.,Keenan,N,Calloway,M,keenan.calloway@aol.com,Antione Calloway,Kimbery Calloway,Good,7/21/1989,9:17:38 AM,28.04,67,10/9/2011,Q4,H2,2011,10,October,Oct,9,Sunday,Sun,5.81,126918,9%,401-73-2877,209-991-2334,Sunnyvale,Santa Clara,Sunnyvale,CA,94089,West,kncalloway,DLGmtve\J
532112,Mr.,Luigi,Z,Maurer,M,luigi.maurer@aol.com,Joan Maurer,Fran Maurer,Burnham,8/23/1960,2:06:09 AM,56.97,78,12/16/1995,Q4,H2,1995,12,December,Dec,16,Saturday,Sat,21.63,57915,4%,676-22-4605,209-649-4836,Marina,Monterey,Marina,CA,93933,West,lzmaurer,w~CQl&EX!:|Q&Lp
562229,Mrs.,Delmy,B,Oden,F,delmy.oden@gmail.com,Ezequiel Oden,Vasiliki Oden,Ontiveros,8/2/1978,3:25:50 AM,39.01,47,2/3/2004,Q1,H1,2004,2,February,Feb,3,Tuesday,Tue,13.49,101046,22%,121-98-2567,219-432-8982,South Bend,St. Joseph,South Bend,IN,46626,Midwest,dboden,ku{Ct4xkk
842049,Drs.,Kaye,K,Hawk,F,kaye.hawk@sbcglobal.net,Reinaldo Hawk,Despina Hawk,Self,5/23/1973,12:52:56 AM,44.21,52,6/9/1994,Q2,H1,1994,6,June,Jun,9,Thursday,Thu,23.15,173284,30%,597-92-0863,479-372-5875,Driver,Mississippi,Driver,AR,72329,South,kkhawk,3@3Ob%jsZ[Y
169851,Dr.,Vance,W,Dubois,M,vance.dubois@gmail.com,Alonso Dubois,Elwanda Dubois,Anderson,3/13/1966,8:33:10 AM,51.41,59,9/15/2016,Q3,H2,2016,9,September,Sep,15,Thursday,Thu,0.87,61678,18%,005-13-0311,236-566-7251,Burkeville,Nottoway,Burkeville,VA,23922,South,vwdubois,t;C33rP8jkgt.$
517988,Hon.,Loralee,S,Gracia,F,loralee.gracia@hotmail.com,Marty Gracia,Ardis Gracia,Wallin,2/22/1965,6:08:21 AM,52.46,60,5/9/1987,Q2,H1,1987,5,May,May,9,Saturday,Sat,30.24,191174,13%,620-85-3432,236-538-6262,Arlington,Arlington,Arlington,VA,22210,South,lsgracia,t:%BYieC\
867837,Ms.,Ava,L,Boatright,F,ava.boatright@gmail.com,Graig Boatright,Tiny Boatright,Elmore,9/23/1963,10:41:25 AM,53.88,51,10/15/1993,Q4,H2,1993,10,October,Oct,15,Friday,Fri,23.8,88653,27%,036-74-9316,262-631-0758,Coon Valley,Vernon,Coon Valley,WI,54623,Midwest,alboatright,2n_c/j?HgCRI_QD
246622,Mr.,Harlan,P,Ellsworth,M,harlan.ellsworth@yahoo.com,Arthur Ellsworth,Edris Ellsworth,Flowers,11/6/1964,9:07:22 PM,52.76,59,8/18/2004,Q3,H2,2004,8,August,Aug,18,Wednesday,Wed,12.95,48314,25%,424-65-7440,479-720-9066,Bradford,White,Bradford,AR,72020,South,hpellsworth,4!rm4]+<D
325274,Mrs.,Thomasina,R,Tisdale,F,thomasina.tisdale@apple.com,Jordon Tisdale,Ruth Tisdale,Ames,9/1/1963,6:59:07 AM,53.94,52,12/9/2002,Q4,H2,2002,12,December,Dec,9,Monday,Mon,14.64,163033,16%,319-11-1983,201-548-8276,Vernon,Sussex,Vernon,NJ,7462,Northeast,trtisdale,6/YSr<DIv@zi6r
722076,Ms.,Cindie,P,Weldon,F,cindie.weldon@cox.net,Boris Weldon,Aleta Weldon,Winston,10/11/1987,8:49:10 AM,29.82,53,10/22/2015,Q4,H2,2015,10,October,Oct,22,Thursday,Thu,1.77,107773,18%,062-02-0722,236-697-5017,Heathsville,Northumberland,Heathsville,VA,22473,South,cpweldon,N9IkqmdWdO
244507,Hon.,Johnson,J,Gamboa,M,johnson.gamboa@rediffmail.com,Shad Gamboa,Jonelle Gamboa,Cady,6/9/1991,3:58:14 AM,26.15,84,11/7/2015,Q4,H2,2015,11,November,Nov,7,Saturday,Sat,1.72,196865,19%,307-37-5054,339-970-8739,Lawrence,Essex,Lawrence,MA,1840,Northeast,jjgamboa,J$w^.5?2~Z}Bq%
594259,Mrs.,Jessenia,S,Nixon,F,jessenia.nixon@msn.com,Mauro Nixon,Patrice Nixon,Kang,9/25/1994,4:29:47 AM,22.85,59,7/22/2017,Q3,H2,2017,7,July,Jul,22,Saturday,Sat,0.02,189659,28%,466-99-0220,216-410-7497,Murray City,Hocking,Murray City,OH,43144,Midwest,jsnixon,cM|nMToT?Ia]
516087,Prof.,Jesus,B,Bright,M,jesus.bright@rediffmail.com,Marcellus Bright,Simone Bright,Tidwell,1/4/1972,7:40:13 AM,45.59,66,9/28/1997,Q3,H2,1997,9,September,Sep,28,Sunday,Sun,19.84,141071,15%,672-48-7274,505-934-6232,Faywood,Grant,Faywood,NM,88034,West,jbbright,g_z.fsh8W2
226242,Mr.,Heriberto,Q,Hamrick,M,heriberto.hamrick@exxonmobil.com,Cortez Hamrick,Janie Hamrick,Thornhill,12/6/1977,7:44:33 AM,39.67,82,4/27/2000,Q2,H1,2000,4,April,Apr,27,Thursday,Thu,17.26,127449,3%,605-87-0895,316-504-7547,Elbing,Butler,Elbing,KS,67041,Midwest,hqhamrick,rQ{jjMk|.-l
835523,Mr.,Tracey,T,Walston,M,tracey.walston@msn.com,Reyes Walston,Janine Walston,Blum,1/15/1996,6:20:30 AM,21.55,77,7/23/2017,Q3,H2,2017,7,July,Jul,23,Sunday,Sun,0.01,156470,1%,228-99-9549,505-509-4998,San Antonio,Socorro,San Antonio,NM,87832,West,ttwalston,U@<u%uCB
843999,Ms.,Kristel,B,Roby,F,kristel.roby@hotmail.com,Roosevelt Roby,Signe Roby,Osborne,8/22/1978,12:57:20 AM,38.96,48,1/26/2003,Q1,H1,2003,1,January,Jan,26,Sunday,Sun,14.51,134944,1%,289-15-7133,236-984-8863,Rixeyville,Culpeper,Rixeyville,VA,22737,South,kbroby,Jv\:35s-u6dg/i
142952,Mr.,Greg,W,Kaplan,M,greg.kaplan@ibm.com,Winford Kaplan,Nubia Kaplan,Mcmichael,2/18/1972,11:26:53 AM,45.47,78,1/2/2014,Q1,H1,2014,1,January,Jan,2,Thursday,Thu,3.57,72910,30%,103-02-7596,228-747-4437,Mc Condy,Chickasaw,Mc Condy,MS,38854,South,gwkaplan,ZmJ+3t{h*m
439614,Mr.,Dusty,Z,Ness,M,dusty.ness@hotmail.com,Vance Ness,Ellen Ness,Fay,9/11/1958,4:20:51 AM,58.92,83,1/10/2002,Q1,H1,2002,1,January,Jan,10,Thursday,Thu,15.56,108844,3%,332-11-6650,314-462-2799,Dover,Lafayette,Dover,MO,64022,Midwest,dzness,hKqXv|b|%1:
469063,Ms.,Diann,U,Rivers,F,diann.rivers@gmail.com,Herman Rivers,April Rivers,Monahan,6/1/1990,8:06:43 PM,27.18,55,10/13/2015,Q4,H2,2015,10,October,Oct,13,Tuesday,Tue,1.79,121542,29%,654-38-7104,231-932-4104,Grand Rapids,Kent,Grand Rapids,MI,49518,Midwest,durivers,yoa7ao@CLmBU
455748,Mrs.,Oscar,B,Rawlins,F,oscar.rawlins@gmail.com,Reggie Rawlins,Willodean Rawlins,Mercado,7/19/1993,11:59:54 AM,24.04,53,11/19/2016,Q4,H2,2016,11,November,Nov,19,Saturday,Sat,0.69,71953,0%,080-02-6898,316-908-3361,Rose Hill,Butler,Rose Hill,KS,67133,Midwest,obrawlins,r_+ipZfP\@mOX
659483,Drs.,Adria,Q,Fagan,F,adria.fagan@gmail.com,Alvin Fagan,Sherly Fagan,Saldana,4/14/1994,2:24:41 PM,23.3,55,11/26/2016,Q4,H2,2016,11,November,Nov,26,Saturday,Sat,0.67,165203,16%,352-08-1391,319-832-8711,Wellsburg,Grundy,Wellsburg,IA,50680,Midwest,aqfagan,8\KpnKm-YX8
168017,Mr.,Brendon,L,Oconner,M,brendon.oconner@yahoo.com,Orlando Oconner,Eugena Oconner,Furman,5/17/1968,8:52:59 AM,49.23,64,7/31/2014,Q3,H2,2014,7,July,Jul,31,Thursday,Thu,2.99,162007,15%,597-92-3971,423-300-2215,Mountain Home,Washington,Mountain Home,TN,37684,South,bloconner,er9}HHeUH;2q
338758,Mr.,Heriberto,E,Temple,M,heriberto.temple@btinternet.com,Edison Temple,Taunya Temple,Bumgarner,7/29/1968,11:56:22 PM,49.03,89,12/9/2012,Q4,H2,2012,12,December,Dec,9,Sunday,Sun,4.64,131935,27%,253-99-1553,216-849-3128,Akron,Summit,Akron,OH,44315,Midwest,hetemple,JTXM$w~n;Kr
348616,Dr.,Bernard,V,Lord,M,bernard.lord@gmail.com,Jordan Lord,Verlene Lord,Gough,7/3/1985,9:30:52 PM,32.09,87,10/13/2010,Q4,H2,2010,10,October,Oct,13,Wednesday,Wed,6.79,51126,2%,675-48-4012,405-473-3683,Atoka,Atoka,Atoka,OK,74542,South,bvlord,fP/xb:9&
919466,Drs.,Ina,Y,Meadows,F,ina.meadows@gmail.com,Jonathon Meadows,Steven Meadows,Callaway,8/11/1981,9:42:14 PM,35.99,43,2/21/2012,Q1,H1,2012,2,February,Feb,21,Tuesday,Tue,5.44,76628,1%,598-92-9130,219-864-7376,Wawaka,Noble,Wawaka,IN,46794,Midwest,iymeadows,ks~PgZ$j&/5
683424,Mr.,Aldo,A,Fields,M,aldo.fields@aol.com,Johnathon Fields,Williemae Fields,Houston,1/26/1963,4:35:57 AM,54.54,61,2/13/2013,Q1,H1,2013,2,February,Feb,13,Wednesday,Wed,4.45,120894,4%,006-11-7118,239-671-9742,Tampa,Hillsborough,Tampa,FL,33651,South,aafields,qd];6GM8*LQn:
462024,Ms.,Soila,J,Whittaker,F,soila.whittaker@yahoo.com,Matthew Whittaker,Ethelyn Whittaker,Gunderson,2/9/1964,2:13:44 PM,53.5,51,8/21/1993,Q3,H2,1993,8,August,Aug,21,Saturday,Sat,23.95,95783,20%,027-92-1258,231-794-1639,Menominee,Menominee,Menominee,MI,49858,Midwest,sjwhittaker,O2#]?]r}+
525910,Mr.,Zackary,X,Sorensen,M,zackary.sorensen@msn.com,Nathan Sorensen,Patrice Sorensen,Fontaine,12/27/1983,12:11:21 AM,33.61,80,4/20/2008,Q2,H1,2008,4,April,Apr,20,Sunday,Sun,9.28,198059,28%,513-31-3751,262-995-5027,Green Valley,Shawano,Green Valley,WI,54127,Midwest,zxsorensen,G3K7w-QjE
746306,Hon.,German,V,Duff,M,german.duff@gmail.com,Devon Duff,Chantay Duff,Delgado,7/29/1965,12:24:11 PM,52.03,82,9/11/2008,Q3,H2,2008,9,September,Sep,11,Thursday,Thu,8.88,40400,9%,457-99-8321,314-539-1252,Birch Tree,Shannon,Birch Tree,MO,65438,Midwest,gvduff,0YP/!?1J|J]236
348954,Mr.,Arturo,C,Muir,M,arturo.muir@gmail.com,Columbus Muir,Tempie Muir,Tibbetts,1/19/1992,12:04:33 AM,25.54,78,1/7/2014,Q1,H1,2014,1,January,Jan,7,Tuesday,Tue,3.56,175865,7%,442-29-3637,229-454-1827,Atlanta,Fulton,Atlanta,GA,30325,South,acmuir,GYCNGK%Wq>C%
693949,Mr.,Long,I,Reitz,M,long.reitz@gmail.com,Bud Reitz,Eileen Reitz,Carvalho,9/20/1991,5:37:11 AM,25.87,88,6/21/2014,Q2,H1,2014,6,June,Jun,21,Saturday,Sat,3.1,132002,27%,289-15-4116,210-328-1709,Avery,Red River,Avery,TX,75554,South,lireitz,1j+t*!C4
589032,Ms.,Vernetta,O,Laird,F,vernetta.laird@gmail.com,Chadwick Laird,Nisha Laird,Friend,7/1/1965,11:06:26 AM,52.11,58,8/29/2008,Q3,H2,2008,8,August,Aug,29,Friday,Fri,8.92,166003,20%,203-84-7177,216-615-5087,Columbus,Franklin,Columbus,OH,43213,Midwest,volaird,Al5^4vClNKrSYXH
280248,Dr.,Ollie,N,Lebron,M,ollie.lebron@charter.net,Brain Lebron,Misha Lebron,Yang,7/1/1968,2:50:29 PM,49.11,76,10/1/2009,Q4,H2,2009,10,October,Oct,1,Thursday,Thu,7.83,106764,22%,002-11-8499,210-578-3659,El Paso,El Paso,El Paso,TX,79930,South,onlebron,FC*E:_W8{n
132760,Ms.,Drema,J,Bowen,F,drema.bowen@hotmail.com,Mohamed Bowen,Jaye Bowen,Duggan,5/25/1983,12:03:24 AM,34.2,40,4/20/2017,Q2,H1,2017,4,April,Apr,20,Thursday,Thu,0.27,106188,4%,267-99-9352,252-553-7411,Rocky Mount,Nash,Rocky Mount,NC,27803,South,djbowen,dc~Q-~N!
185630,Mr.,Kelvin,K,Mcclary,M,kelvin.mcclary@yahoo.com,Lauren Mcclary,Porsche Mcclary,Decker,10/13/1988,12:01:31 AM,28.81,83,4/25/2013,Q2,H1,2013,4,April,Apr,25,Thursday,Thu,4.26,152790,0%,673-48-2553,262-636-7907,Saint Croix Falls,Polk,Saint Croix Falls,WI,54024,Midwest,kkmcclary,M0zduUN}JtfI9
473582,Dr.,Christian,U,Schaefer,M,christian.schaefer@yahoo.co.uk,Buford Schaefer,Yoshie Schaefer,Diamond,12/17/1989,1:22:52 PM,27.63,62,1/25/2015,Q1,H1,2015,1,January,Jan,25,Sunday,Sun,2.51,68366,7%,210-84-6130,802-500-4059,Vergennes,Addison,Vergennes,VT,5491,Northeast,cuschaefer,6K}HA-aq1jB@R2K
436712,Ms.,Merlyn,R,Rubin,F,merlyn.rubin@gmail.com,Jim Rubin,Emmaline Rubin,Toth,2/1/1984,9:01:02 AM,33.51,41,2/20/2013,Q1,H1,2013,2,February,Feb,20,Wednesday,Wed,4.44,65494,12%,509-33-6232,480-331-0416,Maricopa,Maricopa,Maricopa,AZ,85138,West,mrrubin,h2m1YxBc?MZeL
455253,Mrs.,Zulma,R,Barnett,F,zulma.barnett@hotmail.com,Broderick Barnett,Shalonda Barnett,Mangum,5/14/1958,7:12:09 PM,59.25,58,1/11/1980,Q1,H1,1980,1,January,Jan,11,Friday,Fri,37.57,152538,4%,371-37-3370,219-996-7943,Koleen,Greene,Koleen,IN,47439,Midwest,zrbarnett,O9rLX;HHNqYBD
620280,Mr.,Kenneth,L,Windsor,M,kenneth.windsor@hotmail.co.uk,Stevie Windsor,Dovie Windsor,Acker,9/18/1990,10:36:40 PM,26.88,55,7/14/2013,Q3,H2,2013,7,July,Jul,14,Sunday,Sun,4.04,126124,8%,138-25-8527,229-927-7304,Leary,Leary,Leary,GA,39862,South,klwindsor,T|CoHw{+s#\g&
518806,Mr.,Gerry,D,Ivy,M,gerry.ivy@cox.net,Irving Ivy,Kum Ivy,Steadman,5/16/1986,2:18:52 AM,31.22,61,2/11/2017,Q1,H1,2017,2,February,Feb,11,Saturday,Sat,0.46,171214,29%,144-23-8231,304-739-4638,Lost Creek,Harrison,Lost Creek,WV,26385,South,gdivy,4#Tf02i@E+
920179,Ms.,Nikia,K,Lockwood,F,nikia.lockwood@charter.net,Jared Lockwood,Illa Lockwood,Chandler,12/3/1957,2:26:21 PM,59.69,52,8/10/1985,Q3,H2,1985,8,August,Aug,10,Saturday,Sat,31.99,48397,8%,674-48-0119,206-968-9845,Medical Lake,Spokane,Medical Lake,WA,99022,West,nklockwood,c1BLj^Aq;-]d._
925209,Ms.,Ginny,E,Mccrary,F,ginny.mccrary@gmail.com,Lamont Mccrary,Maida Mccrary,Conrad,12/7/1972,10:22:58 PM,44.67,42,4/25/2006,Q2,H1,2006,4,April,Apr,25,Tuesday,Tue,11.27,169493,27%,394-33-3078,216-636-7368,Langsville,Meigs,Langsville,OH,45741,Midwest,gemccrary,mBN<^~m-F
782676,Prof.,Lamar,D,Maupin,M,lamar.maupin@gmail.com,Maximo Maupin,Joselyn Maupin,Limon,7/25/1994,9:10:38 AM,23.02,53,11/21/2016,Q4,H2,2016,11,November,Nov,21,Monday,Mon,0.68,58265,5%,709-18-8529,215-935-9470,Emigsville,York,Emigsville,PA,17318,Northeast,ldmaupin,1-n^lz3@&9!
870377,Mr.,Elbert,O,Cazares,M,elbert.cazares@yahoo.com,Lindsey Cazares,Jennie Cazares,Matson,2/28/1967,9:43:17 PM,50.45,63,9/12/1995,Q3,H2,1995,9,September,Sep,12,Tuesday,Tue,21.89,145766,6%,248-99-1886,240-249-2019,Bethesda,Montgomery,Bethesda,MD,20827,South,eocazares,Ut+oIa3g!g0/gI9
238080,Mrs.,Corrine,W,Busch,F,corrine.busch@yahoo.com,Johnny Busch,Jeniffer Busch,Escalante,11/18/1962,4:57:45 AM,54.73,41,6/27/1990,Q2,H1,1990,6,June,Jun,27,Wednesday,Wed,27.1,51810,25%,410-99-5787,217-588-2766,Rockford,Winnebago,Rockford,IL,61105,Midwest,cwbusch,eu}679_o61]Tq
298109,Ms.,Noreen,Y,Squires,F,noreen.squires@gmail.com,Jess Squires,Denisse Squires,Alexander,5/12/1981,4:57:15 PM,36.24,58,3/28/2010,Q1,H1,2010,3,March,Mar,28,Sunday,Sun,7.34,98041,18%,239-99-9145,209-251-2130,Mill Creek,Tehama,Mill Creek,CA,96061,West,nysquires,6c9l\>k%8hqu
239713,Hon.,Jackelyn,U,Staton,F,jackelyn.staton@aol.com,Tyrell Staton,Breanna Staton,Soileau,7/3/1978,3:48:39 AM,39.1,42,11/28/2011,Q4,H2,2011,11,November,Nov,28,Monday,Mon,5.67,176255,5%,753-07-8577,385-521-6476,Salt Lake City,Salt Lake City,Salt Lake City,UT,84193,West,justaton,Gk}%dQGM!Gp
216498,Dr.,Lupe,H,Edmondson,M,lupe.edmondson@hotmail.com,Manuel Edmondson,Arletta Edmondson,Rohr,9/20/1969,10:23:54 PM,47.88,57,9/5/1994,Q3,H2,1994,9,September,Sep,5,Monday,Mon,22.91,120900,23%,634-31-1277,304-572-3898,Newtown,Mingo,Newtown,WV,25686,South,lhedmondson,a&TWoo/6{T6C#Ev
381357,Mr.,Colin,B,Ledford,M,colin.ledford@yahoo.com,Millard Ledford,Leticia Ledford,Chance,9/29/1984,4:06:31 AM,32.85,72,5/22/2009,Q2,H1,2009,5,May,May,22,Friday,Fri,8.19,139105,19%,057-02-0900,219-612-2499,Clay City,Clay,Clay City,IN,47841,Midwest,cbledford,wiB$/[&UJn{$O
212246,Mr.,Donnie,L,Lowell,M,donnie.lowell@gmail.com,Lawerence Lowell,Jodee Lowell,Jaeger,8/20/1972,8:40:38 AM,44.97,73,12/22/2001,Q4,H2,2001,12,December,Dec,22,Saturday,Sat,15.61,158074,1%,057-02-0524,503-347-1175,Mitchell,Wheeler,Mitchell,OR,97750,West,dllowell,D4<q8#0|i
576513,Mr.,Elbert,B,Pederson,M,elbert.pederson@aol.com,Lionel Pederson,Lavette Pederson,Cupp,4/15/1960,5:42:32 AM,57.32,86,1/16/2000,Q1,H1,2000,1,January,Jan,16,Sunday,Sun,17.54,190415,17%,131-98-9224,307-469-2892,Powder River,Natrona,Powder River,WY,82648,West,ebpederson,h}Sf?E3BAu{
968466,Dr.,Darrell,H,Cothran,M,darrell.cothran@aol.com,Waldo Cothran,Marilou Cothran,Jacobson,12/24/1958,6:55:06 AM,58.63,84,2/18/2011,Q1,H1,2011,2,February,Feb,18,Friday,Fri,6.44,175649,28%,567-99-1370,207-972-0470,Whitneyville,Whitneyville,Whitneyville,ME,4692,Northeast,dhcothran,hX[0q~9+>N&7
